timestamp,ip_cliente,url,metodo,estado,bytes
2026-06-07 13:50:05,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,17793
2026-06-07 13:50:05,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,3745
2026-06-07 13:50:05,127.0.0.1,https://encrypted-tbn2.gstatic.com:443/,CONNECT,permitido,10435
2026-06-07 13:50:05,127.0.0.1,https://encrypted-tbn3.gstatic.com:443/,CONNECT,permitido,11968
2026-06-07 13:50:05,127.0.0.1,https://encrypted-tbn1.gstatic.com:443/,CONNECT,permitido,8424
2026-06-07 13:50:06,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,544711
2026-06-07 13:50:06,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1890
2026-06-07 13:50:07,127.0.0.1,https://static.doubleclick.net:443/,CONNECT,permitido,6247
2026-06-07 13:50:07,127.0.0.1,https://googleads.g.doubleclick.net:443/,CONNECT,permitido,7218
2026-06-07 13:50:07,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6778
2026-06-07 13:50:10,127.0.0.1,https://www.youtube.com:443/,CONNECT,permitido,64920
2026-06-07 13:50:11,127.0.0.1,https://jnn-pa.googleapis.com:443/,CONNECT,permitido,6983
2026-06-07 13:50:16,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,2721
2026-06-07 13:50:20,127.0.0.1,http://tetas.com/,GET,bloqueado,0
2026-06-07 13:50:20,127.0.0.1,http://tetas.com/favicon.ico,GET,bloqueado,0
2026-06-07 13:50:22,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1587
2026-06-07 13:50:23,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,2706
2026-06-07 13:50:25,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,3369
2026-06-07 13:50:25,127.0.0.1,https://www.youtube.com:443/,CONNECT,permitido,1300
2026-06-07 13:50:28,127.0.0.1,http://furry.com/,GET,bloqueado,0
2026-06-07 13:50:28,127.0.0.1,http://furry.com/favicon.ico,GET,bloqueado,0
2026-06-07 13:50:31,127.0.0.1,http://mariposa.com/,GET,permitido,891
2026-06-07 13:50:32,127.0.0.1,https://cdn.shopify.com:443/,CONNECT,permitido,9600
2026-06-07 13:50:34,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,44459
2026-06-07 13:50:36,127.0.0.1,https://otlp-http-production.shopifysvc.com:443/,CONNECT,permitido,5457
2026-06-07 13:50:36,127.0.0.1,https://otlp-http-production.shopifysvc.com:443/,CONNECT,permitido,5476
2026-06-07 13:50:37,127.0.0.1,https://cdn.shopify.com:443/,CONNECT,permitido,5377
2026-06-07 13:50:37,127.0.0.1,https://a.klaviyo.com:443/,CONNECT,permitido,38569
2026-06-07 13:50:37,127.0.0.1,https://conf.config-security.com:443/,CONNECT,permitido,4866
2026-06-07 13:50:37,127.0.0.1,https://analytics.google.com:443/,CONNECT,permitido,7517
2026-06-07 13:50:37,127.0.0.1,https://googleads.g.doubleclick.net:443/,CONNECT,permitido,7509
2026-06-07 13:50:37,127.0.0.1,https://analytics.google.com:443/,CONNECT,permitido,7465
2026-06-07 13:50:37,127.0.0.1,https://whale.camera:443/,CONNECT,permitido,58779
